Latitude,Longitude,DBSCAN,HDBSCAN,HDBSCAN_KNN,kmeans
1.44704733459905,103.80183196955299,-1,0,0,3
1.31772862027099,103.84561193741101,9,16,16,10
1.37291579398893,103.874693248439,-1,9,9,21
1.38943414314587,103.76619340101699,-1,2,2,25
1.4566668656294297,103.813610016949,-1,0,0,3
1.3328181527966798,103.84191837650101,13,-1,19,22
1.3493843558838998,103.85517075017599,-1,-1,18,22
1.326511059931,103.88175693878,12,-1,14,18
1.3496797896984,103.937016363397,1,7,7,5
1.36463912533321,103.749294036695,21,-1,2,1
1.33480685527669,103.94120887395901,2,-1,8,8
1.38419941907926,103.841411716006,-1,-1,11,0
1.33004178068277,103.806397828938,-1,-1,1,29
1.36073636488521,103.833075654586,-1,-1,11,0
1.38143123987699,103.747153671,29,2,2,16
1.4044092695623702,103.910996435277,-1,9,9,24
1.30463152903464,103.91120423214599,7,12,12,2
1.39882800544447,103.91862158482,-1,-1,9,24
1.41159891518089,103.898804629129,-1,-1,9,24
1.3117720586877,103.90265549425399,25,-1,13,2
1.34043840661369,103.839811736775,-1,-1,19,22
1.30688068176527,103.764901070462,-1,4,4,12
1.33535131498903,103.921268322538,-1,8,8,8
1.31983663784772,103.76140395752701,8,4,4,12
1.32439150290683,103.88162483737301,12,-1,14,18
1.28197147692054,103.848126254959,6,25,25,13
1.28235484318145,103.850938893316,6,25,25,13
1.30521597897947,103.824637414416,6,-1,22,4
1.27972491503413,103.854548750407,6,-1,25,13
1.36506492207367,103.84911581919201,3,11,11,0
1.319303367127,103.86404981515,5,-1,17,10
1.3163456563028502,103.899468606408,25,13,13,2
1.28526073702918,103.844942912343,6,25,25,13
1.32020110528462,103.90319350982901,25,13,13,2
1.37931783499148,103.88784708944,-1,9,9,14
1.34167331883255,103.69724454280501,-1,5,5,7
1.43403211971292,103.83882419471,24,0,0,15
1.26434458658545,103.822476140505,-1,-1,21,9
1.28385464447517,103.85867492865299,-1,-1,25,13
1.3263590952062,103.929995919076,2,8,8,8
1.31641190098176,103.805373811937,-1,-1,1,29
1.4495448562113002,103.81872759237,-1,0,0,3
1.2736329598774,103.808335234515,-1,-1,15,9
1.33472713626237,103.84982298433701,13,19,19,22
1.30419142102401,103.831510144742,6,22,22,4
1.28332144853393,103.851842545266,6,25,25,13
1.30126533034761,103.84115177072701,6,22,22,4
1.297927790507,103.838762410213,6,22,22,4
1.4303614583556798,103.774102414119,19,0,0,17
1.28436800095843,103.847363778038,6,25,25,13
1.3329785024499698,103.848832062985,13,19,19,22
1.32718724274473,103.72053639066999,-1,-1,6,26
1.27815692446259,103.847758637173,6,25,25,13
1.30446092675742,103.781779696748,-1,-1,10,29
1.2995985718601,103.78764088265301,-1,10,10,29
1.3118800715586498,103.92182685600599,-1,-1,8,2
1.31782868139699,103.84288937427601,9,-1,16,10
1.3019986825228798,103.84073976691,6,22,22,4
1.35319482964497,103.835564593057,23,-1,18,0
1.3571782390378002,103.84815294917802,-1,11,11,0
1.30510759038419,103.83072791506201,6,22,22,4
1.2839427488859,103.850711784963,6,25,25,13
1.29113483646903,103.826764453591,11,20,20,4
1.29376028134075,103.852768324281,6,-1,24,27
1.30072350356706,103.839692368177,6,22,22,4
1.34178121001948,103.737251510685,4,6,6,26
1.4019562159270802,103.89281129292499,-1,9,9,24
1.33390034057388,103.848854818382,13,19,19,22
1.28412862663792,103.84258481023899,6,25,25,13
1.3064374178816598,103.904762723157,7,12,12,2
1.44834155029684,103.801057143544,-1,0,0,3
1.3225953918961202,103.813698681482,-1,-1,1,29
1.3073770159416398,103.792941409382,22,10,10,29
1.30717805424683,103.82846871252,6,22,22,4
1.34170245953321,103.692916978764,-1,5,5,7
1.34963274181586,103.751825709646,4,6,6,1
1.28846476805283,103.81571156854099,14,-1,21,9
1.32325040079256,103.76726005374701,-1,4,4,12
1.2938023510506698,103.831757911057,-1,-1,20,4
1.31421051581741,103.764010395621,8,4,4,12
1.28593366735428,103.80299973798799,30,-1,15,9
1.4559251174811598,103.79954835841,-1,0,0,3
1.44058500086852,103.80098800040301,-1,0,0,17
1.3971288629411998,103.74732971748101,-1,-1,2,16
1.32561764102296,103.67841055156299,-1,-1,5,23
1.33755128782926,103.696942416972,-1,5,5,7
1.28388120820459,103.816939544137,14,21,21,9
1.3505200601545102,103.87556051734501,16,9,9,21
1.35370313485789,103.890680820842,15,9,9,6
1.30865685205337,103.858064369625,6,23,23,27
1.33028201498891,103.747247200113,-1,-1,6,26
1.2815008889802,103.85216045363,6,25,25,13
1.26486181631804,103.818261302493,-1,-1,21,9
1.34903410858812,103.74956676412901,4,6,6,1
1.30485342102107,103.823883490852,6,-1,22,4
1.30347105130137,103.76370554378201,-1,4,4,12
1.30630368530974,103.85682678401699,6,23,23,27
1.29953434891666,103.85840168774,6,-1,23,27
1.31050678948709,103.79517582707899,22,10,10,29
1.28311802386621,103.85047312439501,6,25,25,13
1.29197050938053,103.841157123421,-1,-1,25,13
1.31206292839968,103.92443714927299,-1,-1,8,8
1.2771201218345902,103.84311774377701,6,25,25,13
1.4463150678183898,103.81393681370501,-1,0,0,3
1.34925602280734,103.752037439341,4,6,6,1
1.33781465653,103.84513085219,13,19,19,22
1.31402057628905,103.762740587497,8,4,4,12
1.33658465311805,103.73762330384199,4,6,6,26
1.33690818687337,103.779200659717,18,3,3,20
1.30224581441785,103.793175529068,22,10,10,29
1.30335348726857,103.896617793565,7,-1,12,2
1.2976926630287098,103.89444607007,-1,-1,12,2
1.32371678676907,103.94128871490999,-1,8,8,8
1.34750822865248,103.73056069153799,4,6,6,26
1.35218046898785,103.94059800151899,1,7,7,5
1.34681845451427,103.752496875347,4,6,6,1
1.35779540529822,103.88365310526,15,9,9,6
1.32144768095064,103.955419464473,-1,-1,8,8
1.31972715746683,103.903100260592,25,13,13,2
1.31488882254271,103.882893864338,12,14,14,18
1.33182858762709,103.91189196562,-1,-1,8,8
1.33283359282701,103.72104338142401,-1,-1,6,26
1.39350981217359,103.90910656265899,-1,-1,9,24
1.31578991789131,103.848481545735,9,-1,16,10
1.37083202800005,103.843546990613,3,11,11,0
1.4468041389817,103.805487572098,-1,0,0,3
1.3444981050008002,103.75537517433399,4,6,6,1
1.30618594739078,103.831980208498,6,22,22,4
1.34123727120828,103.846202460812,13,19,19,22
1.3205860945690902,103.862002015145,5,-1,17,10
1.33302931681369,103.79045353086399,-1,-1,1,20
1.33432001132264,103.851714329027,13,19,19,22
1.3786023903258702,103.941978177673,-1,-1,7,5
1.3491594081872702,103.950281490906,1,7,7,5
1.42438506738991,103.846329063065,-1,0,0,15
1.3671443489796695,103.839303539611,3,11,11,0
1.37571547958529,103.90067527329,-1,-1,9,6
1.34588339112667,103.731083620161,4,6,6,26
1.3051221795715902,103.82421138283199,6,-1,22,4
1.34813625297269,103.758314162332,-1,6,6,1
1.37502366744568,103.979877308478,-1,-1,7,19
1.4340979937596798,103.80013126320499,-1,0,0,17
1.3598729916023702,103.952787602577,1,7,7,5
1.36891592471439,103.83450116515499,3,-1,11,0
1.3441652725174698,103.738263367232,4,6,6,26
1.27690359251691,103.843854230672,6,25,25,13
1.40512956754103,103.902369773585,-1,9,9,24
1.3947504764533702,103.877202311729,-1,-1,9,14
1.40800694944031,103.899074357998,-1,9,9,24
1.32112829611523,103.904686640479,25,-1,13,2
1.32727572366024,103.924803599281,2,8,8,8
1.37789727709422,103.739015486021,-1,2,2,16
1.3487416466288,103.69773962973801,-1,-1,5,7
1.37781452082382,103.891280121565,10,9,9,14
1.3766980678365202,103.95514122441999,-1,-1,7,19
1.34694365753901,103.75753938093901,4,6,6,1
1.31506868762295,103.908991427057,-1,-1,13,2
1.3074354794838998,103.85471390343099,6,23,23,27
1.27258411978216,103.68613644025999,-1,-1,5,28
1.3077664976043502,103.68717920776301,-1,-1,5,23
1.26907088657713,103.69845992241,-1,-1,5,28
1.34762239826036,103.75715007251699,4,6,6,1
1.35077278806368,103.9492592317,1,7,7,5
1.31231254760545,103.759312529215,8,4,4,12
1.35250468330974,103.944682574769,1,7,7,5
1.3372864480558702,103.92121574376,-1,-1,8,8
1.34668351000416,103.95656134788601,1,7,7,5
1.34042178857691,103.85376890054899,13,19,19,22
1.4179992628404,103.841236456898,24,0,0,15
1.30624749596702,103.915275474904,7,-1,12,2
1.35454944260135,103.95990018901199,-1,7,7,19
1.36075138741279,103.95787707189301,1,7,7,19
1.37858209980488,103.83676031152599,-1,-1,11,0
1.36326877890119,103.746610701623,21,-1,2,1
1.37491224226569,103.88424814535801,10,9,9,6
1.36708983179046,103.845660199054,3,11,11,0
1.33772592715602,103.720184719217,-1,-1,6,26
1.36682450629498,103.839862466931,3,11,11,0
1.3693112217660202,103.874382847112,-1,9,9,21
1.37372091177121,103.89070698987801,10,9,9,6
1.30462248152205,103.76381774563801,-1,4,4,12
1.30611781253452,103.91402602935499,7,-1,12,2
1.3348448747126,103.72046202427799,-1,-1,6,26
1.33628570919035,103.8474794394,13,19,19,22
1.32684846948334,103.919015573079,2,8,8,8
1.30550628596329,103.829984995532,6,22,22,4
1.3317705447992,103.879294500005,-1,-1,14,18
1.38919466664141,103.873437402619,-1,-1,9,14
1.3499215288021895,103.749171990184,4,6,6,1
1.3488154416624,103.757951913114,-1,6,6,1
1.43376057937718,103.82899338944401,-1,0,0,15
1.2904348652879098,103.803105948762,30,-1,15,9
1.4335937058671495,103.775884057946,19,0,0,17
1.28253467643523,103.829470021296,11,20,20,9
1.2922546713903502,103.802856952057,30,-1,15,9
1.34874703502593,103.74421148399901,4,6,6,1
1.3418091537790602,103.691512648994,-1,5,5,7
1.32994110077369,103.903301445157,28,-1,13,18
1.30771173944607,103.83455616789499,6,22,22,4
1.2733807016786698,103.808980551834,-1,-1,15,9
1.3679998880977902,103.85187394223101,3,11,11,0
1.3660438887167798,103.85536896868099,3,11,11,0
1.33391149180205,103.928158574193,2,8,8,8
1.33786042639305,103.92166330406799,-1,-1,8,8
1.2839122939744698,103.816006111441,14,-1,21,9
1.31401622928074,103.761827370554,8,4,4,12
1.3701440065551105,103.88396814053101,10,9,9,6
1.3444239228116102,103.73050802280001,4,6,6,26
1.34902182441111,103.729609271898,4,6,6,26
1.4219017813663102,103.838605643566,24,0,0,15
1.4383214574873602,103.77775202980699,19,0,0,17
1.3563168882983,103.873175455861,16,9,9,21
1.34837105821584,103.948128928872,1,7,7,5
1.37842710387366,103.754911815576,27,2,2,16
1.33807081646132,103.849457178811,13,19,19,22
1.3168750669608995,103.858670124191,5,-1,17,10
1.31423131705907,103.765097562497,8,4,4,12
1.38085035464591,103.879309094304,-1,-1,9,14
1.3735517859596398,103.838168959329,3,11,11,0
1.34486489552663,103.70339535617701,-1,5,5,7
1.43657077949581,103.79525286546301,-1,0,0,17
1.42305346445826,103.840410313172,24,0,0,15
1.44886402164277,103.832392850944,-1,0,0,3
1.35572308109487,103.739303105372,-1,-1,6,1
1.36305985412192,103.955827944237,1,7,7,19
1.44062992421832,103.80619805652901,-1,0,0,3
1.34536991732883,103.682668843754,-1,-1,5,7
1.37765358161287,103.872811579343,-1,9,9,21
1.43946080634571,103.767572032849,-1,0,0,17
1.44064406794592,103.836082306044,-1,0,0,15
1.45706092422774,103.789851633777,-1,0,0,17
1.31780594447004,103.864652600947,5,-1,17,10
1.27366535093918,103.792712694771,-1,-1,15,9
1.43989928295847,103.842387908365,-1,0,0,15
1.31603127888148,103.689705306338,-1,-1,5,23
1.37402376183005,103.86757411913,-1,-1,9,21
1.27142903023538,103.842338402747,6,-1,25,13
1.2741489362925602,103.801399416665,-1,-1,15,9
1.45929483998917,103.80298302783501,-1,0,0,3
1.27320006221559,103.84529056566,6,25,25,13
1.2797942442163102,103.85454875124901,6,-1,25,13
1.3063078463426,103.791311770125,22,10,10,29
1.3811323448225803,103.942323245402,-1,-1,7,5
1.29201593006905,103.849820400271,6,24,24,13
1.29919702323895,103.78962607494101,-1,-1,10,29
1.27955093259636,103.82740093837,11,-1,20,9
1.30065102658846,103.84944198056,6,-1,23,27
1.33317933400533,103.8788299072,-1,-1,14,18
1.32643338540074,103.901170017525,28,-1,13,18
1.2640129323077098,103.82005101010999,-1,-1,21,9
1.2843399432025,103.85098234671801,6,25,25,13
1.35381345296972,103.867773013876,16,9,9,21
1.32248807089545,103.816013994259,-1,-1,1,29
1.29701305867321,103.85352579000099,6,-1,24,27
1.32195385488886,103.86984339181299,5,-1,17,10
1.29535352274707,103.83015488170099,-1,-1,20,4
1.3411784002923,103.772116406784,18,3,3,20
1.30344933166688,103.896590697517,7,-1,12,2
1.34103987340845,103.860428278171,13,-1,19,22
1.31543175817286,103.87165157359301,-1,-1,17,10
1.31670261574016,103.90163281594299,25,13,13,2
1.30344219853701,103.76863336552499,-1,4,4,12
1.30964598900105,103.857821340639,6,23,23,27
1.3083297448228202,103.660092527414,-1,-1,5,23
1.4438183162527498,103.82577659941099,-1,0,0,3
1.37191999032998,103.946770192124,-1,-1,7,5
1.35886955852922,103.884998268986,15,9,9,6
1.33398254838694,103.866520142842,20,-1,19,10
1.28175869311374,103.84523819071501,6,25,25,13
1.30285776289789,103.865284424819,6,-1,23,27
1.2788539957955902,103.843488181649,6,25,25,13
1.43306021695328,103.841649364872,24,0,0,15
1.37143736463904,103.88126107892,10,9,9,6
1.31400583508366,103.85683127613899,6,-1,23,10
1.3003237054854,103.857629361013,6,-1,23,27
1.30508681845447,103.905098915055,7,12,12,2
1.37187111601413,103.89379016229401,10,9,9,6
1.28074833681274,103.84246340102,6,25,25,13
1.38046758670095,103.83881672162902,-1,-1,11,0
1.3619134724996298,103.855247666901,3,11,11,0
1.3490374351655,103.93271494089399,1,7,7,5
1.35126411286425,103.929363834798,1,7,7,5
1.44902668521094,103.820139486468,-1,0,0,3
1.39778140007382,103.74697404926,-1,-1,2,16
1.3036632014045602,103.863006472509,6,23,23,27
1.33265395312561,103.85021164455,13,19,19,22
1.31251305732379,103.76492775866899,8,4,4,12
1.3245974742508702,103.93187059770399,2,8,8,8
1.3729903159665302,103.846012559319,3,11,11,0
1.31762857776777,103.899529221977,25,13,13,2
1.4164987580813402,103.831578419935,-1,0,0,15
1.35463454937102,103.87689706204701,16,9,9,21
1.32698404492371,103.88714843284401,12,-1,14,18
1.35962289225619,103.88771733286501,15,9,9,6
1.43706628204101,103.831120689838,-1,0,0,15
1.31307576413482,103.895800910409,25,13,13,2
1.30050954843744,103.839224069687,6,22,22,4
1.36399950927193,103.963012743665,-1,-1,7,19
1.32550084519552,103.931967583359,2,8,8,8
1.26499759008668,103.819027060919,-1,-1,21,9
1.37978227745587,103.748759628668,27,2,2,16
1.28874603704088,103.828824191655,11,20,20,4
1.37062493513787,103.84804571414601,3,11,11,0
1.31008118236952,103.788532893714,22,10,10,29
1.34404337282106,103.76954394134701,18,3,3,20
1.34866680916163,103.751790332629,4,6,6,1
1.32213331175282,103.85321681525998,5,17,17,10
1.28263437649669,103.825595753657,11,20,20,9
1.28113033413975,103.84896344551399,6,25,25,13
1.27392939929265,103.825310761145,-1,-1,20,9
1.40386056428577,103.909541012348,-1,9,9,24
1.3628703224303,103.833604034312,-1,-1,11,0
1.3966048607668,103.90834413446,-1,9,9,24
1.3656699361877,103.894847770847,-1,9,9,6
1.3586967995510502,103.88663611134399,15,9,9,6
1.35961518261491,103.767620184058,-1,-1,6,1
1.30658850181782,103.855218716278,6,23,23,27
1.3440935821835402,103.74640917637699,4,6,6,1
1.37096635222625,103.838201940326,3,11,11,0
1.33372865982671,103.879898473982,-1,-1,14,18
1.37989074071592,103.936736601661,-1,-1,7,5
1.3948481652877598,103.89604226838499,26,9,9,14
1.39692772121885,103.74490117121401,-1,-1,2,16
1.39946117845804,103.91605449866199,-1,-1,9,24
1.38319686732577,103.76845411079,31,2,2,25
1.34792965256801,103.936119933977,1,7,7,5
1.32277054934442,103.727859730691,-1,-1,6,26
1.40729776958623,103.758185596726,-1,0,0,16
1.31351376184826,103.88096825312401,12,14,14,18
1.33400699237551,103.870430572231,20,-1,17,10
1.44820036592785,103.819530140823,-1,0,0,3
1.27743927179098,103.848687622624,6,25,25,13
1.30762004852149,103.793463531218,22,10,10,29
1.30151446722775,103.84005442693501,6,22,22,4
1.32735657259634,103.933767796194,2,8,8,8
1.37253315637343,103.893883460466,10,9,9,6
1.34135748843058,103.70670748653299,-1,-1,5,7
1.32387836492084,103.910715006466,-1,-1,13,2
1.3941744729935903,103.913120037036,-1,-1,9,24
1.3558033565401202,103.945102946956,1,7,7,5
1.35277393315535,103.890093177026,15,9,9,6
1.45292980520033,103.816977584813,-1,0,0,3
1.38550420775532,103.90198842492701,-1,-1,9,14
1.43053575384083,103.827667722074,24,0,0,15
1.42751898239054,103.83345047934999,24,0,0,15
1.35017085138479,103.73908463529399,4,6,6,1
1.42841471915129,103.849972824055,-1,0,0,15
1.38374441748548,103.89704655723699,-1,9,9,14
1.38925397515392,103.886445107411,-1,9,9,14
1.35892431398392,103.937644661626,-1,7,7,5
1.44084734957998,103.799421965632,-1,0,0,17
1.36889751131379,103.85620083514699,3,11,11,0
1.39224240572061,103.743190998187,-1,2,2,16
1.3810906534871998,103.744889593727,29,2,2,16
1.3078079619866498,103.88476762297701,-1,-1,14,18
1.3500877176359,103.749914947649,4,6,6,1
1.43188998756068,103.845790190244,-1,0,0,15
1.33923166301634,103.734632045186,4,6,6,26
1.41678634718121,103.83464157924101,24,0,0,15
1.3715471519575302,103.829175544715,-1,-1,11,0
1.3442103020867198,103.759205458315,-1,-1,6,1
1.3536117802043,103.70372531239599,-1,-1,5,7
1.31775559847161,103.87943951003099,12,-1,14,18
1.27740785926631,103.819408460492,-1,-1,21,9
1.27718546024849,103.819516181007,-1,-1,21,9
1.2803211411457098,103.82618585443599,11,-1,20,9
1.33292174803788,103.938240229048,2,8,8,8
1.31427860227341,103.771350557894,8,4,4,12
1.30717590843198,103.793500328714,22,10,10,29
1.37385371261116,103.721714359645,-1,-1,2,16
1.347754099093,103.952436774993,1,7,7,5
1.32043903021971,103.88242043324499,12,14,14,18
1.32929126082804,103.931090689284,2,8,8,8
1.44283592110682,103.790770766025,-1,0,0,17
1.28705272991928,103.840803848104,6,-1,25,13
1.35176914072224,103.836067746141,23,-1,18,22
1.32452045191679,103.885514575324,12,14,14,18
1.3711512812418798,103.89447367673,10,9,9,6
1.37068822144676,103.881514984012,10,9,9,6
1.37514898677959,103.88289417595699,10,9,9,6
1.3720526962636497,103.886531403839,10,9,9,6
1.33461972550043,103.893515877841,-1,-1,14,18
1.2863085351796102,103.828004844701,11,20,20,9
1.32470128764813,103.85710533790501,5,-1,17,10
1.28741411030414,103.84201477461,6,-1,25,13
1.29307225898643,103.827075942117,11,-1,20,4
1.36092283930266,103.953359364582,1,7,7,5
1.33002586987712,103.90099540558201,28,-1,13,18
1.2777118054936398,103.847522669144,6,25,25,13
1.30659563968247,103.862593864779,6,23,23,27
1.34571919855889,103.71951450361601,17,6,6,26
1.35097779933057,103.873595480638,16,9,9,21
1.3362658302815602,103.64721982849701,-1,-1,5,23
1.30723461520819,103.78719755172399,22,10,10,29
1.29611477788818,103.629504049989,-1,-1,5,11
1.2825209684701002,103.807545923064,-1,-1,15,9
1.3206616989763502,103.92916869159599,2,8,8,8
1.36923561405404,103.848693181185,3,11,11,0
1.29237860670959,103.85466296886801,6,-1,25,27
1.4220152320118,103.84071429554399,24,0,0,15
1.3298254398168998,103.79946995598301,-1,-1,1,29
1.30455857976503,103.904211660565,7,12,12,2
1.3593866966906003,103.88663487809,15,9,9,6
1.37262666876273,103.853976743801,3,11,11,0
1.28250299108281,103.846915003635,6,25,25,13
1.31756196675604,103.7858406179,-1,-1,10,29
1.30460147842411,103.904699618232,7,12,12,2
1.3719460412794298,103.878032898695,10,9,9,6
1.39922856990291,103.889653919048,26,9,9,14
1.33607209475068,103.934830606324,2,8,8,8
1.35269613917059,103.73980993337601,4,6,6,1
1.3741553344551298,103.742759621749,-1,-1,2,16
1.38621835522431,103.89299549601999,-1,9,9,14
1.30061922274712,103.84222854750799,6,22,22,4
1.31973060568904,103.842115229399,9,-1,16,10
1.3920941559405202,103.89498002538299,26,9,9,14
1.35210299492901,103.93653432186701,1,7,7,5
1.31038185105341,103.87878661040199,12,-1,14,18
1.45603699736225,103.815580869079,-1,0,0,3
1.30764582367726,103.86026917267598,6,23,23,27
1.3161266775158,103.883723551649,12,14,14,18
1.31872481570141,103.91186858706,-1,-1,13,2
1.33444874946938,103.852333287558,13,19,19,22
1.37138400081004,103.837381409794,3,-1,11,0
1.4442158770716,103.77402718469,-1,0,0,17
1.39207387937106,103.743099576162,-1,2,2,16
1.3629811391371,103.888536901377,15,9,9,6
1.3346408438483,103.84916551471301,13,19,19,22
1.31348130961365,103.899687333899,25,13,13,2
1.2834067559863602,103.816756914621,14,-1,21,9
1.38433426615657,103.881623070164,-1,-1,9,14
1.3494372733711202,103.93278992905701,1,7,7,5
1.37113968605234,103.842644163241,3,11,11,0
1.36706634197247,103.964635610477,-1,-1,7,19
1.34917198788037,103.849165453932,0,-1,18,22
1.33472490467435,103.739321261736,4,6,6,26
1.34483235620536,103.730778253474,4,6,6,26
1.3418305567523798,103.738020275061,4,6,6,26
1.34051876831484,103.704549717701,-1,5,5,7
1.3497197966376495,103.730717863166,4,6,6,26
1.34902708903266,103.71842993397101,17,6,6,7
1.34178799847022,103.776304121109,18,3,3,20
1.3627144603545502,103.8882578832,15,9,9,6
1.3255711309613702,103.84249383532101,9,-1,16,22
1.27302201949384,103.82212324602,-1,-1,21,9
1.35886666462905,103.844150538229,-1,-1,11,0
1.31503870983575,103.88326534647499,12,14,14,18
1.36479805237021,103.866049536924,-1,-1,9,21
1.31275329709405,103.923657863473,-1,-1,8,8
1.30763631807493,103.907133542085,7,12,12,2
1.3026505739111298,103.837317277241,6,22,22,4
1.32066445696205,103.869914604242,5,-1,17,10
1.4298998338193405,103.833671016641,24,0,0,15
1.35539306251993,103.934429348334,1,7,7,5
1.30735602150701,103.90663154371599,7,12,12,2
1.31486641903029,103.889947832684,25,-1,13,18
1.30780276693956,103.895551267647,-1,-1,13,2
1.3318665651166202,103.92996022958401,2,8,8,8
1.33663059937652,103.92574851611,2,8,8,8
1.3840651692895098,103.744923812475,29,2,2,16
1.3092298420713402,103.79266085764601,22,10,10,29
1.31811559287302,103.898220673165,25,13,13,2
1.3456572029422098,103.854641447626,0,-1,18,22
1.39990420674063,103.91935274789101,-1,-1,9,24
1.36521771109119,103.86610521824,-1,-1,9,21
1.30059921929108,103.657055083687,-1,-1,5,23
1.29812914687592,103.67777868866501,-1,-1,5,23
1.29827800161213,103.67098295556299,-1,-1,5,23
1.33177300757052,103.92423646123699,2,8,8,8
1.3622849357208402,103.887787767386,15,9,9,6
1.36462540270464,103.84767703436899,3,11,11,0
1.30403300585899,103.86492840835501,6,-1,23,27
1.36185535796354,103.74553689387,21,-1,2,1
1.36454170890842,103.85510369054899,3,11,11,0
1.31228409003273,103.78840388918002,-1,10,10,29
1.34909908028045,103.850673737521,0,18,18,22
1.30628911866016,103.76151810816,-1,4,4,12
1.42585284933912,103.831598317323,24,0,0,15
1.32480102552269,103.932384005117,2,8,8,8
1.3478007201456397,103.849316086687,0,18,18,22
1.37224394036327,103.847529279223,3,11,11,0
1.43188761932591,103.833567756794,24,0,0,15
1.3898678837082,103.898520282397,-1,9,9,14
1.32783473916355,103.935211634841,2,8,8,8
1.3852519696271102,103.745864156514,29,2,2,16
1.29839412233289,103.83911974884,6,22,22,4
1.29892117693692,103.83955006146299,6,22,22,4
1.2842465519340902,103.83250362706998,11,-1,20,13
1.36336164485212,103.865613999937,-1,-1,9,21
1.32119096792978,103.903554516253,25,13,13,2
1.2751700006885902,103.844496391788,6,25,25,13
1.3148035146287,103.87230145815599,-1,-1,14,10
1.34716236191297,103.74280787947599,4,6,6,1
1.31641321892513,103.757451263299,-1,4,4,12
1.3538119834247402,103.87013457465,16,9,9,21
1.38041181166504,103.75258047021,27,2,2,16
1.33399413849743,103.738819152518,4,6,6,26
1.34010837556376,103.88503249835199,-1,-1,9,18
1.32112499272339,103.86583328597601,5,17,17,10
1.34084991073362,103.95143371751699,-1,7,7,5
1.28879800625503,103.814352116968,14,-1,21,9
1.3528637342999,103.836407211393,23,-1,18,0
1.30358622534993,103.76610375397,-1,4,4,12
1.3460516401661995,103.73142001542101,4,6,6,26
1.3451382856997702,103.718857627589,17,6,6,26
1.30880609386858,103.861311954867,6,23,23,27
1.37683552128548,103.77482584865601,-1,2,2,25
1.4205602382188898,103.838449241015,24,0,0,15
1.30639170164263,103.906038105935,7,12,12,2
1.36134370379955,103.75123068354999,21,-1,6,1
1.35595238706012,103.94593740086701,1,7,7,5
1.34830189530175,103.74425726810499,4,6,6,1
1.37829768797222,103.754071398872,27,2,2,16
1.3245476110254,103.887943886744,12,-1,14,18
1.30665509304961,103.90475791866501,7,12,12,2
1.3748597302123302,103.850224901404,3,11,11,0
1.3493634526643,103.75232097678499,4,6,6,1
1.32534102499628,103.92543538387,2,8,8,8
1.28907506834278,103.81531843348101,14,-1,21,9
1.3779393179423505,103.75091538895,27,2,2,16
1.35113833740962,103.933863132539,1,7,7,5
1.31443081636434,103.766358328432,8,4,4,12
1.4434170069790102,103.77786124229601,-1,0,0,17
1.31258172942665,103.923250207297,-1,-1,8,8
1.31004098731359,103.931988303024,-1,-1,8,8
1.2851342706705902,103.821532226321,14,-1,21,9
1.37704293112479,103.77331008684601,-1,2,2,25
1.37145809347749,103.84651632682801,3,11,11,0
1.38536316540227,103.744370779756,29,2,2,16
1.28887379887013,103.846797382693,6,25,25,13
1.31819885974203,103.907117249753,25,-1,13,2
1.32627271243234,103.922885287154,2,8,8,8
1.35419338379484,103.877424619686,16,9,9,21
1.34639172413317,103.93961398508002,1,7,7,5
1.306917562951,103.85162574601,6,23,23,27
1.32132459083846,103.848949245667,5,17,17,10
1.36532115572685,103.980012783091,-1,-1,7,19
1.35046468321699,103.88650935289499,15,9,9,6
1.31733721505472,103.878442674183,12,-1,14,18
1.35478438666058,103.89031847592899,15,9,9,6
1.30255976796098,103.90607458727,7,12,12,2
1.33939291323972,103.885702651419,-1,-1,9,18
1.32139446427246,103.869336174701,5,-1,17,10
1.38356073363919,103.969780903692,-1,-1,7,19
1.32580408523456,103.90129236831899,28,-1,13,18
1.32370047880356,103.923497151617,2,8,8,8
1.35316637447596,103.94268832666599,1,7,7,5
1.29408304748299,103.853339531257,6,-1,24,27
1.32942111201493,103.902317496614,28,-1,13,18
1.31497429528988,103.890470106645,25,13,13,18
1.31372067382173,103.855272733514,6,-1,23,10
1.32788057175881,103.88522031341,12,-1,14,18
1.3633256757561398,103.865679084422,-1,-1,9,21
1.34050692179361,103.77390390466299,18,3,3,20
1.27736066510424,103.831600213349,-1,-1,25,13
1.28257452719679,103.858562162091,-1,-1,25,13
1.28332611385656,103.83101454846201,11,20,20,13
1.30585966549608,103.914721778871,7,-1,12,2
1.27658580901509,103.84033450838301,6,25,25,13
1.4384792954340802,103.77861585514499,19,0,0,17
1.43515895067379,103.77602334319799,19,0,0,17
1.43136934951879,103.82889284716299,24,0,0,15
1.2748497483686498,103.842184815618,6,25,25,13
1.30570669675969,103.854943251549,6,23,23,27
1.28367384639247,103.844662527249,6,25,25,13
1.28857969885016,103.839614514996,-1,-1,25,13
1.40322712524586,103.89538702241998,-1,9,9,24
1.3017850636418702,103.798226442608,-1,10,10,29
1.3322702396685902,103.85239420439301,13,19,19,22
1.37542259067317,103.865489463755,-1,-1,9,21
1.2927591126539,103.668876550303,-1,-1,5,23
1.35064579494758,103.87259047749201,16,9,9,21
1.3210261097978302,103.748313133948,-1,-1,4,12
1.36990039748776,103.870224885633,-1,9,9,21
1.3425624229185,103.739259690369,4,6,6,26
1.35187874821929,103.718501587999,17,6,6,7
